player1_name,player1_atprank,player1_games,player1_wins,player1_losses,player1_indoor_wins,player1_indoor_losses,player1_outdoor_wins,player1_outdoor_losses,player2_name,player2_atprank,player2_games,player2_wins,player2_losses,player2_indoor_wins,player2_indoor_losses,player2_outdoor_wins,player2_outdoor_losses,tournament_name,tournament_location,tournament_court,tournament_surface,match_date,match_odd_player1,match_odd_player2,winner_player1
Cazaux A.,190,4,1,3,0,0,1,3,Moutet C.,80,118,50,68,5,11,45,57,French Open,Paris,Outdoor,Clay,2023-05-28,2.0,1.8,0
Djere L.,38,243,120,123,10,22,110,101,Rublev A.,7,392,255,137,57,34,198,103,French Open,Paris,Outdoor,Clay,2023-05-28,4.33,1.22,0
Ymer M.,59,130,58,72,18,23,40,49,Musetti L.,18,143,79,64,12,12,67,52,French Open,Paris,Outdoor,Clay,2023-05-28,4.5,1.2,0
Nava E.,242,13,2,11,0,0,2,11,Carballes Baena R.,64,207,91,116,11,10,80,106,French Open,Paris,Outdoor,Clay,2023-05-28,4.0,1.25,0
Korda S.,26,126,75,51,15,9,60,42,Mcdonald M.,60,190,87,103,11,15,76,88,French Open,Paris,Outdoor,Clay,2023-05-28,1.5,2.63,1
Hurkacz H.,17,238,137,101,27,24,110,77,Goffin D.,123,522,296,226,66,52,230,174,French Open,Paris,Outdoor,Clay,2023-05-28,1.36,3.2,1
Kubler J.,77,53,24,29,0,1,24,28,Diaz Acosta F.,137,5,1,4,0,0,1,4,French Open,Paris,Outdoor,Clay,2023-05-28,2.3,1.62,1
Lestienne C.,109,40,13,27,6,9,7,18,Khachanov K.,11,378,217,161,44,38,173,123,French Open,Paris,Outdoor,Clay,2023-05-28,21.0,1.02,0
Ofner S.,61,34,16,18,1,2,15,16,Cressy M.,96,96,42,54,10,11,32,43,French Open,Paris,Outdoor,Clay,2023-05-28,1.3,3.5,1
Martinez P.,135,118,50,68,7,6,43,62,Griekspoor T.,37,97,47,50,7,14,40,36,French Open,Paris,Outdoor,Clay,2023-05-28,1.73,2.1,0
Isner J.,114,755,465,290,53,45,412,245,Borges N.,69,28,10,18,1,1,9,17,French Open,Paris,Outdoor,Clay,2023-05-28,3.0,1.4,0
Kokkinakis T.,86,124,55,69,0,4,55,65,Evans D.,30,251,124,127,18,16,106,111,French Open,Paris,Outdoor,Clay,2023-05-28,2.0,1.8,1
Fucsovics M.,67,249,121,128,26,24,95,104,Grenier H.,122,16,5,11,1,2,4,9,French Open,Paris,Outdoor,Clay,2023-05-28,1.2,4.5,1
Albot R.,97,215,86,129,26,26,60,103,Kypson P.,329,2,0,2,0,0,0,2,French Open,Paris,Outdoor,Clay,2023-05-28,1.36,3.2,1
Vesely J.,528,288,130,158,6,19,124,139,Tsitsipas S.,5,390,264,126,49,32,215,94,French Open,Paris,Outdoor,Clay,2023-05-28,19.0,1.02,0
Cecchinato M.,108,204,79,125,2,14,77,111,Van Assche L.,68,20,7,13,0,3,7,10,French Open,Paris,Outdoor,Clay,2023-05-29,2.0,1.8,0
Zhang Zh.,53,44,20,24,1,2,19,22,Lajovic D.,66,378,163,215,21,36,142,179,French Open,Paris,Outdoor,Clay,2023-05-29,2.5,1.53,1
Tiafoe F.,10,303,158,145,24,23,134,122,Krajinovic F.,93,240,115,125,38,34,77,91,French Open,Paris,Outdoor,Clay,2023-05-29,1.2,4.5,1
Altmaier D.,51,79,28,51,1,5,27,46,Huesler M.A.,88,58,21,37,8,8,13,29,French Open,Paris,Outdoor,Clay,2023-05-29,1.36,3.2,1
Cobolli F.,148,14,5,9,0,1,5,8,Alcaraz C.,1,164,130,34,10,5,120,29,French Open,Paris,Outdoor,Clay,2023-05-29,21.0,1.02,0
Davidovich Fokina A.,39,168,84,84,17,20,67,64,Fils A.,71,24,15,9,6,3,9,6,French Open,Paris,Outdoor,Clay,2023-05-29,1.36,3.2,1
Lehecka J.,33,61,30,31,4,4,26,27,Struff J.L.,21,369,170,199,43,42,127,157,French Open,Paris,Outdoor,Clay,2023-05-29,2.3,1.62,1
Medjedovic H.,147,11,3,8,0,1,3,7,Giron M.,69,150,68,82,20,14,48,68,French Open,Paris,Outdoor,Clay,2023-05-29,1.73,2.1,0
Thiem D.,116,517,327,190,53,39,274,151,Cachin P.,54,52,23,29,1,3,22,26,French Open,Paris,Outdoor,Clay,2023-05-29,1.67,2.2,0
Coria F.,108,99,43,56,2,6,41,50,Coric B.,15,343,185,158,28,28,157,130,French Open,Paris,Outdoor,Clay,2023-05-29,6.0,1.13,0
Van De Zandschulp B.,44,117,63,54,11,11,52,43,Tirante T.A.,136,5,2,3,0,0,2,3,French Open,Paris,Outdoor,Clay,2023-05-29,1.2,4.5,0
Muller A.,81,22,9,13,0,1,9,12,Sinner J.,8,224,153,71,42,19,111,52,French Open,Paris,Outdoor,Clay,2023-05-29,15.0,1.03,0
O Connell C.,74,65,26,39,0,0,26,39,Daniel T.,111,178,67,111,3,10,64,101,French Open,Paris,Outdoor,Clay,2023-05-29,1.67,2.2,0
Kovacevic A.,129,14,6,8,0,0,6,8,Djokovic N.,2,1207,1012,195,146,42,866,153,French Open,Paris,Outdoor,Clay,2023-05-29,29.0,1.01,0
Norrie C.,13,287,172,115,15,18,157,97,Paire B.,149,527,237,290,39,56,198,234,French Open,Paris,Outdoor,Clay,2023-05-29,1.11,6.5,1
Zapata Miralles B.,54,80,32,48,1,6,31,42,Schwartzman D.,95,428,233,195,32,27,201,168,French Open,Paris,Outdoor,Clay,2023-05-29,1.73,2.1,0
Shang J.,149,12,4,8,0,0,4,8,Varillas J.P.,77,22,10,12,1,3,9,9,French Open,Paris,Outdoor,Clay,2023-05-29,2.38,1.57,0
De Minaur A.,19,272,161,111,30,19,131,92,Ivashka I.,113,159,78,81,19,18,59,63,French Open,Paris,Outdoor,Clay,2023-05-29,1.29,3.75,1
Nakashima B.,70,106,57,49,6,5,51,44,Shapovalov D.,29,298,166,132,30,27,136,105,French Open,Paris,Outdoor,Clay,2023-05-29,1.73,2.1,0
Karatsev A.,75,136,66,70,10,22,56,48,Popyrin A.,90,140,59,81,9,13,50,68,French Open,Paris,Outdoor,Clay,2023-05-29,1.67,2.2,1
Wu Y.,90,36,15,21,5,0,10,21,Bautista Agut R.,25,379,234,145,31,29,203,116,French Open,Paris,Outdoor,Clay,2023-05-29,3.0,1.4,0
Auger-Aliassime F.,12,268,163,105,48,22,115,83,Fognini F.,128,742,383,359,39,48,344,311,French Open,Paris,Outdoor,Clay,2023-05-29,1.36,3.2,0
Wawrinka S.,72,854,535,319,84,69,451,250,Ramos-Vinolas A.,82,437,204,233,17,31,187,202,French Open,Paris,Outdoor,Clay,2023-05-29,1.36,3.2,1
Etcheverry T.,34,60,26,34,5,3,21,31,Draper J.,55,51,29,22,2,3,27,19,French Open,Paris,Outdoor,Clay,2023-05-29,1.67,2.2,1
Ruusuvuori E.,55,158,79,79,16,18,63,61,Barrere G.,59,79,31,48,11,16,20,32,French Open,Paris,Outdoor,Clay,2023-05-30,1.53,2.5,1
Baez S.,72,95,47,48,6,6,41,42,Monfils G.,323,816,510,306,131,65,379,241,French Open,Paris,Outdoor,Clay,2023-05-30,1.33,3.4,0
Monteiro T.,121,171,69,102,9,11,60,91,Hanfmann Y.,50,99,50,49,5,4,45,45,French Open,Paris,Outdoor,Clay,2023-05-30,3.2,1.36,0
Skatov T.,147,5,1,4,1,2,0,2,Dimitrov G.,20,651,389,262,79,50,310,212,French Open,Paris,Outdoor,Clay,2023-05-30,7.0,1.1,0
Mmoh M.,112,55,20,35,0,3,20,32,Fritz T.,9,356,205,151,26,22,179,129,French Open,Paris,Outdoor,Clay,2023-05-30,19.0,1.02,0
Rinderknech A.,67,96,46,50,16,12,30,38,Gasquet R.,48,948,581,367,133,82,448,285,French Open,Paris,Outdoor,Clay,2023-05-30,2.2,1.67,1
Pella G.,199,260,118,142,14,16,104,126,Halys Q.,79,72,23,49,3,10,20,39,French Open,Paris,Outdoor,Clay,2023-05-30,3.2,1.36,1
Rune H.,6,131,83,48,28,9,55,39,Eubanks C.,29,64,28,36,1,3,27,33,French Open,Paris,Outdoor,Clay,2023-05-30,1.02,19.0,1
Munar J.,104,178,75,103,7,12,68,91,Cerundolo F.,21,104,58,46,3,7,55,39,French Open,Paris,Outdoor,Clay,2023-05-30,3.5,1.3,0
Medvedev D.,3,406,289,117,69,27,220,90,Seyboth Wild T.,117,28,12,16,7,3,5,13,French Open,Paris,Outdoor,Clay,2023-05-30,1.05,11.0,0
Molcan A.,120,86,45,41,1,6,44,35,Gaston H.,109,58,24,34,5,9,19,25,French Open,Paris,Outdoor,Clay,2023-05-30,1.57,2.38,1
Zverev A.,19,500,346,154,60,31,286,123,Harris L.,186,129,59,70,7,8,52,62,French Open,Paris,Outdoor,Clay,2023-05-30,1.05,11.0,1
Purcell M.,78,28,9,19,0,0,9,19,Thompson J.,71,221,96,125,10,10,86,115,French Open,Paris,Outdoor,Clay,2023-05-30,2.1,1.73,1
Kecmanovic M.,40,210,107,103,12,16,95,87,Vavassori A.,128,12,5,7,1,1,4,6,French Open,Paris,Outdoor,Clay,2023-05-30,1.4,3.0,0
Mpetshi G.,233,2,0,2,0,0,0,2,Olivieri G.,231,3,2,1,0,0,2,1,French Open,Paris,Outdoor,Clay,2023-05-30,2.2,1.67,0
Nishioka Y.,31,215,99,116,15,15,84,101,Wolf J.J.,45,75,39,36,8,6,31,30,French Open,Paris,Outdoor,Clay,2023-05-30,2.0,1.8,1
Ymer E.,186,81,24,57,3,11,21,46,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-05-30,10.0,1.06,0
Dellien H.,164,70,22,48,5,5,17,43,Jarry N.,28,141,73,68,9,6,64,62,French Open,Paris,Outdoor,Clay,2023-05-30,4.5,1.2,0
Paul T.,14,204,111,93,19,13,92,80,Stricker D.,106,20,10,10,2,2,8,8,French Open,Paris,Outdoor,Clay,2023-05-30,1.33,3.4,1
Zeppieri G.,129,13,4,9,0,1,4,8,Bublik A.,25,219,110,109,39,30,71,79,French Open,Paris,Outdoor,Clay,2023-05-30,1.73,2.1,1
Griekspoor T.,37,97,47,50,7,14,40,36,Hurkacz H.,17,238,137,101,27,24,110,77,French Open,Paris,Outdoor,Clay,2023-05-31,3.0,1.4,0
Davidovich Fokina A.,39,168,84,84,17,20,67,64,Van Assche L.,68,20,7,13,0,3,7,10,French Open,Paris,Outdoor,Clay,2023-05-31,1.36,3.2,1
Norrie C.,13,287,172,115,15,18,157,97,Pouille L.,675,259,134,125,35,26,99,99,French Open,Paris,Outdoor,Clay,2023-05-31,1.25,4.0,1
Khachanov K.,11,378,217,161,44,38,173,123,Albot R.,97,215,86,129,26,26,60,103,French Open,Paris,Outdoor,Clay,2023-05-31,1.17,5.0,1
Rublev A.,7,392,255,137,57,34,198,103,Moutet C.,80,118,50,68,5,11,45,57,French Open,Paris,Outdoor,Clay,2023-05-31,1.07,9.0,1
Musetti L.,18,143,79,64,12,12,67,52,Shevchenko A.,93,20,8,12,0,2,8,10,French Open,Paris,Outdoor,Clay,2023-05-31,1.29,3.75,1
Djokovic N.,2,1207,1012,195,146,42,866,153,Fucsovics M.,67,249,121,128,26,24,95,104,French Open,Paris,Outdoor,Clay,2023-05-31,1.05,11.0,1
Daniel T.,111,178,67,111,3,10,64,101,Alcaraz C.,1,164,130,34,10,5,120,29,French Open,Paris,Outdoor,Clay,2023-05-31,21.0,1.02,0
Carballes Baena R.,64,207,91,116,11,10,80,106,Tsitsipas S.,5,390,264,126,49,32,215,94,French Open,Paris,Outdoor,Clay,2023-05-31,8.0,1.08,0
Shapovalov D.,29,298,166,132,30,27,136,105,Arnaldi M.,76,18,9,9,0,0,9,9,French Open,Paris,Outdoor,Clay,2023-05-31,2.1,1.73,1
Bautista Agut R.,25,379,234,145,31,29,203,116,Varillas J.P.,77,22,10,12,1,3,9,9,French Open,Paris,Outdoor,Clay,2023-05-31,1.4,3.0,0
Korda S.,26,126,75,51,15,9,60,42,Ofner S.,61,34,16,18,1,2,15,16,French Open,Paris,Outdoor,Clay,2023-05-31,1.53,2.5,0
Fognini F.,128,742,383,359,39,48,344,311,Kubler J.,77,53,24,29,0,1,24,28,French Open,Paris,Outdoor,Clay,2023-05-31,1.5,2.63,1
Kokkinakis T.,86,124,55,69,0,4,55,65,Wawrinka S.,72,854,535,319,84,69,451,250,French Open,Paris,Outdoor,Clay,2023-05-31,2.0,1.8,1
Humbert U.,36,170,80,90,23,21,57,69,Sonego L.,43,221,107,114,19,17,88,97,French Open,Paris,Outdoor,Clay,2023-05-31,1.73,2.1,0
Borges N.,69,28,10,18,1,1,9,17,Schwartzman D.,95,428,233,195,32,27,201,168,French Open,Paris,Outdoor,Clay,2023-05-31,2.1,1.73,0
Fritz T.,9,356,205,151,26,22,179,129,Rinderknech A.,67,96,46,50,16,12,30,38,French Open,Paris,Outdoor,Clay,2023-06-01,1.11,6.5,1
Rune H.,6,131,83,48,28,9,55,39,Monfils G.,323,816,510,306,131,65,379,241,French Open,Paris,Outdoor,Clay,2023-06-01,1.07,9.0,1
Hanfmann Y.,50,99,50,49,5,4,45,45,Cerundolo F.,21,104,58,46,3,7,55,39,French Open,Paris,Outdoor,Clay,2023-06-01,2.75,1.44,0
Giron M.,69,150,68,82,20,14,48,68,Lehecka J.,33,61,30,31,4,4,26,27,French Open,Paris,Outdoor,Clay,2023-06-01,2.75,1.44,1
Jarry N.,28,141,73,68,9,6,64,62,Paul T.,14,204,111,93,19,13,92,80,French Open,Paris,Outdoor,Clay,2023-06-01,1.62,2.3,1
Vavassori A.,128,12,5,7,1,1,4,6,Olivieri G.,231,3,2,1,0,0,2,1,French Open,Paris,Outdoor,Clay,2023-06-01,1.36,3.2,0
Tiafoe F.,10,303,158,145,24,23,134,122,Karatsev A.,75,136,66,70,10,22,56,48,French Open,Paris,Outdoor,Clay,2023-06-01,1.91,1.91,1
Molcan A.,120,86,45,41,1,6,44,35,Zverev A.,19,500,346,154,60,31,286,123,French Open,Paris,Outdoor,Clay,2023-06-01,4.33,1.22,0
Seyboth Wild T.,117,28,12,16,7,3,5,13,Pella G.,199,260,118,142,14,16,104,126,French Open,Paris,Outdoor,Clay,2023-06-01,1.36,3.2,1
Ruusuvuori E.,55,158,79,79,16,18,63,61,Dimitrov G.,20,651,389,262,79,50,310,212,French Open,Paris,Outdoor,Clay,2023-06-01,2.75,1.44,0
Purcell M.,78,28,9,19,0,0,9,19,Nishioka Y.,31,215,99,116,15,15,84,101,French Open,Paris,Outdoor,Clay,2023-06-01,3.2,1.36,0
Altmaier D.,51,79,28,51,1,5,27,46,Sinner J.,8,224,153,71,42,19,111,52,French Open,Paris,Outdoor,Clay,2023-06-01,8.0,1.08,1
Zeppieri G.,129,13,4,9,0,1,4,8,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-06-01,8.0,1.08,0
De Minaur A.,19,272,161,111,30,19,131,92,Etcheverry T.,34,60,26,34,5,3,21,31,French Open,Paris,Outdoor,Clay,2023-06-01,1.8,2.0,0
Cachin P.,54,52,23,29,1,3,22,26,Coric B.,15,343,185,158,28,28,157,130,French Open,Paris,Outdoor,Clay,2023-06-01,3.2,1.36,0
Zhang Zh.,53,44,20,24,1,2,19,22,Tirante T.A.,136,5,2,3,0,0,2,3,French Open,Paris,Outdoor,Clay,2023-06-01,1.57,2.38,1
Alcaraz C.,1,164,130,34,10,5,120,29,Shapovalov D.,29,298,166,132,30,27,136,105,French Open,Paris,Outdoor,Clay,2023-06-02,1.04,13.0,1
Schwartzman D.,95,428,233,195,32,27,201,168,Tsitsipas S.,5,390,264,126,49,32,215,94,French Open,Paris,Outdoor,Clay,2023-06-02,7.0,1.1,0
Norrie C.,13,287,172,115,15,18,157,97,Musetti L.,18,143,79,64,12,12,67,52,French Open,Paris,Outdoor,Clay,2023-06-02,2.5,1.53,0
Varillas J.P.,77,22,10,12,1,3,9,9,Hurkacz H.,17,238,137,101,27,24,110,77,French Open,Paris,Outdoor,Clay,2023-06-02,3.0,1.4,1
Fognini F.,128,742,383,359,39,48,344,311,Ofner S.,61,34,16,18,1,2,15,16,French Open,Paris,Outdoor,Clay,2023-06-02,1.67,2.2,0
Davidovich Fokina A.,39,168,84,84,17,20,67,64,Djokovic N.,2,1207,1012,195,146,42,866,153,French Open,Paris,Outdoor,Clay,2023-06-02,6.0,1.13,0
Sonego L.,43,221,107,114,19,17,88,97,Rublev A.,7,392,255,137,57,34,198,103,French Open,Paris,Outdoor,Clay,2023-06-02,3.75,1.29,1
Khachanov K.,11,378,217,161,44,38,173,123,Kokkinakis T.,86,124,55,69,0,4,55,65,French Open,Paris,Outdoor,Clay,2023-06-02,1.29,3.75,1
Zhang Zh.,53,44,20,24,1,2,19,22,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-06-03,6.0,1.13,0
Seyboth Wild T.,117,28,12,16,7,3,5,13,Nishioka Y.,31,215,99,116,15,15,84,101,French Open,Paris,Outdoor,Clay,2023-06-03,1.5,2.63,0
Etcheverry T.,34,60,26,34,5,3,21,31,Coric B.,15,343,185,158,28,28,157,130,French Open,Paris,Outdoor,Clay,2023-06-03,1.67,2.2,1
Jarry N.,28,141,73,68,9,6,64,62,Giron M.,69,150,68,82,20,14,48,68,French Open,Paris,Outdoor,Clay,2023-06-03,1.33,3.4,1
Cerundolo F.,21,104,58,46,3,7,55,39,Fritz T.,9,356,205,151,26,22,179,129,French Open,Paris,Outdoor,Clay,2023-06-03,2.1,1.73,1
Altmaier D.,51,79,28,51,1,5,27,46,Dimitrov G.,20,651,389,262,79,50,310,212,French Open,Paris,Outdoor,Clay,2023-06-03,3.2,1.36,0
Zverev A.,19,500,346,154,60,31,286,123,Tiafoe F.,10,303,158,145,24,23,134,122,French Open,Paris,Outdoor,Clay,2023-06-03,1.4,3.0,1
Rune H.,6,131,83,48,28,9,55,39,Olivieri G.,231,3,2,1,0,0,2,1,French Open,Paris,Outdoor,Clay,2023-06-03,1.03,15.0,1
Sonego L.,43,221,107,114,19,17,88,97,Khachanov K.,11,378,217,161,44,38,173,123,French Open,Paris,Outdoor,Clay,2023-06-04,2.75,1.44,0
Djokovic N.,2,1207,1012,195,146,42,866,153,Varillas J.P.,77,22,10,12,1,3,9,9,French Open,Paris,Outdoor,Clay,2023-06-04,1.03,15.0,1
Musetti L.,18,143,79,64,12,12,67,52,Alcaraz C.,1,164,130,34,10,5,120,29,French Open,Paris,Outdoor,Clay,2023-06-04,5.0,1.17,0
Ofner S.,61,34,16,18,1,2,15,16,Tsitsipas S.,5,390,264,126,49,32,215,94,French Open,Paris,Outdoor,Clay,2023-06-04,10.0,1.06,0
Etcheverry T.,34,60,26,34,5,3,21,31,Nishioka Y.,31,215,99,116,15,15,84,101,French Open,Paris,Outdoor,Clay,2023-06-05,1.22,4.33,1
Dimitrov G.,20,651,389,262,79,50,310,212,Zverev A.,19,500,346,154,60,31,286,123,French Open,Paris,Outdoor,Clay,2023-06-05,2.75,1.44,0
Rune H.,6,131,83,48,28,9,55,39,Cerundolo F.,21,104,58,46,3,7,55,39,French Open,Paris,Outdoor,Clay,2023-06-05,1.33,3.4,1
Jarry N.,28,141,73,68,9,6,64,62,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-06-05,2.75,1.44,0
Djokovic N.,2,1207,1012,195,146,42,866,153,Khachanov K.,11,378,217,161,44,38,173,123,French Open,Paris,Outdoor,Clay,2023-06-06,1.08,8.0,1
Alcaraz C.,1,164,130,34,10,5,120,29,Tsitsipas S.,5,390,264,126,49,32,215,94,French Open,Paris,Outdoor,Clay,2023-06-06,1.2,4.5,1
Zverev A.,19,500,346,154,60,31,286,123,Etcheverry T.,34,60,26,34,5,3,21,31,French Open,Paris,Outdoor,Clay,2023-06-07,1.33,3.4,1
Rune H.,6,131,83,48,28,9,55,39,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-06-07,2.1,1.73,0
Alcaraz C.,1,164,130,34,10,5,120,29,Djokovic N.,2,1207,1012,195,146,42,866,153,French Open,Paris,Outdoor,Clay,2023-06-09,1.5,2.63,0
Ruud C.,4,275,176,99,19,16,157,83,Zverev A.,19,500,346,154,60,31,286,123,French Open,Paris,Outdoor,Clay,2023-06-09,1.91,1.91,1
Djokovic N.,2,1207,1012,195,146,42,866,153,Ruud C.,4,275,176,99,19,16,157,83,French Open,Paris,Outdoor,Clay,2023-06-11,1.2,4.8,1
Giron M.,69,150,68,82,20,14,48,68,Lehecka J.,33,61,30,31,4,4,26,27,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-12,1.62,2.3,0
Gojo B.,115,14,3,11,0,1,3,10,Musetti L.,18,143,79,64,12,12,67,52,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-12,2.2,1.67,0
Berrettini M.,38,217,142,75,14,11,128,64,Sonego L.,43,221,107,114,19,17,88,97,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-12,1.57,2.38,0
Eubanks C.,29,64,28,36,1,3,27,33,Gasquet R.,48,948,581,367,133,82,448,285,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-12,2.0,1.8,0
Lopez F.,634,863,441,422,71,82,370,340,Watanuki Y.,99,25,11,14,0,0,11,14,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-12,3.5,1.3,0
Kecmanovic M.,40,210,107,103,12,16,95,87,Raonic M.,849,540,361,179,64,34,297,145,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-12,1.5,2.63,0
Brouwer G.,144,21,11,10,3,2,8,8,Hijikata R.,110,16,7,9,0,0,7,9,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-12,2.1,1.73,0
Kubler J.,77,53,24,29,0,1,24,28,Humbert U.,36,170,80,90,23,21,57,69,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-12,2.63,1.5,0
Cressy M.,96,96,42,54,10,11,32,43,Huesler M.A.,88,58,21,37,8,8,13,29,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-12,1.44,2.75,0
Bonzi B.,107,83,37,46,10,13,27,33,Paul T.,14,204,111,93,19,13,92,80,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,3.2,1.36,0
Fucsovics M.,67,249,121,128,26,24,95,104,Shapovalov D.,29,298,166,132,30,27,136,105,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,2.0,1.8,1
Wu Y.,90,36,15,21,5,0,10,21,Kyrgios N.,25,303,195,108,11,7,184,101,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,3.75,1.29,1
Struff J.L.,21,369,170,199,43,42,127,157,Zhang Zh.,53,44,20,24,1,2,19,22,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,1.4,3.0,1
Barrere G.,59,79,31,48,11,16,20,32,Otte O.,233,78,33,45,6,14,27,31,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,2.2,1.67,1
O Connell C.,74,65,26,39,0,0,26,39,Altmaier D.,51,79,28,51,1,5,27,46,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,1.73,2.1,1
Mpetshi G.,233,2,0,2,0,0,0,2,Thompson J.,71,221,96,125,10,10,86,115,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,4.5,1.2,0
Bublik A.,25,219,110,109,39,30,71,79,Goffin D.,123,522,296,226,66,52,230,174,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,1.73,2.1,1
Moutet C.,80,118,50,68,5,11,45,57,Karatsev A.,75,136,66,70,10,22,56,48,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-13,2.2,1.67,0
Ruusuvuori E.,55,158,79,79,16,18,63,61,Nakashima B.,70,106,57,49,6,5,51,44,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.0,1.8,1
Ymer M.,59,130,58,72,18,23,40,49,Griekspoor T.,37,97,47,50,7,14,40,36,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.5,1.53,0
Rinderknech A.,67,96,46,50,16,12,30,38,Popyrin A.,90,140,59,81,9,13,50,68,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.2,1.67,0
Mcdonald M.,60,190,87,103,11,15,76,88,Ivashka I.,113,159,78,81,19,18,59,63,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.2,1.67,1
Fils A.,71,24,15,9,6,3,9,6,Mannarino A.,27,567,264,303,60,73,204,230,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.2,1.67,0
Djere L.,38,243,120,123,10,22,110,101,Berankis R.,212,249,104,145,36,31,68,114,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-13,2.1,1.73,1
Coric B.,15,343,185,158,28,28,157,130,Mcdonald M.,60,190,87,103,11,15,76,88,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-14,1.62,2.3,0
Ruusuvuori E.,55,158,79,79,16,18,63,61,Humbert U.,36,170,80,90,23,21,57,69,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-14,2.1,1.73,1
O Connell C.,74,65,26,39,0,0,26,39,Sonego L.,43,221,107,114,19,17,88,97,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-14,3.0,1.4,1
Watanuki Y.,99,25,11,14,0,0,11,14,Hurkacz H.,17,238,137,101,27,24,110,77,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-14,4.0,1.25,0
Musetti L.,18,143,79,64,12,12,67,52,Barrere G.,59,79,31,48,11,16,20,32,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-14,1.8,2.0,1
Tiafoe F.,10,303,158,145,24,23,134,122,Lehecka J.,33,61,30,31,4,4,26,27,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-14,1.44,2.75,1
Sinner J.,8,224,153,71,42,19,111,52,Bublik A.,25,219,110,109,39,30,71,79,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-14,1.29,3.75,1
Hijikata R.,110,16,7,9,0,0,7,9,Huesler M.A.,88,58,21,37,8,8,13,29,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-14,2.1,1.73,1
Wu Y.,90,36,15,21,5,0,10,21,Fucsovics M.,67,249,121,128,26,24,95,104,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-15,2.5,1.53,0
Paul T.,14,204,111,93,19,13,92,80,Struff J.L.,21,369,170,199,43,42,127,157,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-15,1.62,2.3,0
Tsitsipas S.,5,390,264,126,49,32,215,94,Gasquet R.,48,948,581,367,133,82,448,285,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-15,1.25,4.0,0
Karatsev A.,75,136,66,70,10,22,56,48,Fritz T.,9,356,205,151,26,22,179,129,Stuttgart Open,Stuttgart,Outdoor,Grass,2023-06-15,4.5,1.2,0
De Minaur A.,19,272,161,111,30,19,131,92,Djere L.,38,243,120,123,10,22,110,101,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-15,1.25,4.0,1
Griekspoor T.,37,97,47,50,7,14,40,36,Popyrin A.,90,140,59,81,9,13,50,68,Rosmalen Grass Court Championships,'s-Hertogenbosch,Outdoor,Grass,2023-06-15,1.73,2.1,1
