tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,start_date,start_year,start_month,start_day,end_date,end_year,end_month,end_day,currency,prize_money,match_index,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,Round of 128,7,31,Yibing Wu,wb32,yibing-wu,Jaume Munar,mu94,jaume-munar,WC,,67(6) 60 76(3),2,1,19,13,1,1,2023-404-2023-4-2-wb32-mu94,/en/scores/stats-centre/archive/2023/404/ms106
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,2023,Round of 128,7,32,Tung-Lin Wu,w857,tung-lin-wu,Alexander Bublik,bk92,alexander-bublik,Q,,64 64,2,0,12,8,0,0,2023-404-2023-4-1-w857-bk92,/en/scores/stats-centre/archive/2023/404/ms118
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,1,Iva Jovic,900008,iva-jovic,Alanis Hamilton,900020,alanis-hamilton,1,9,62 67(5) 63,2,1,18,12,0,1,2023-404-NULL-3-78-900008-900020,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,2,Iva Jovic,900008,iva-jovic,Victoria Osuigwe,900029,victoria-osuigwe,1,16,63 61,2,0,12,4,0,0,2023-404-NULL-3-77-900008-900029,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,3,Iva Jovic,900008,iva-jovic,Nadia Lagaev,900007,nadia-lagaev,1,,61 63,2,0,12,4,0,0,2023-404-NULL-3-76-900008-900007,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,4,Clervie Ngounoue,900010,clervie-ngounoue,Iva Jovic,900008,iva-jovic,3,1,61 62,2,0,12,3,0,0,2023-404-NULL-3-75-900010-900008,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,5,Kaitlin Quevedo,900009,kaitlin-quevedo,Valerie Glozman,900003,valerie-glozman,2,WC,62 76(1),2,0,13,8,1,0,2023-404-NULL-3-74-900009-900003,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,6,Kaitlin Quevedo,900009,kaitlin-quevedo,Thea Frodin,900052,thea-frodin,2,,76(1) 62,2,0,13,8,1,0,2023-404-NULL-3-73-900009-900052,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,7,Theadora Rabman,900017,theadora-rabman,Kaitlin Quevedo,900009,kaitlin-quevedo,7,2,63 62,2,0,12,5,0,0,2023-404-NULL-3-72-900017-900009,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,8,Clervie Ngounoue,900010,clervie-ngounoue,Theadora Rabman,900017,theadora-rabman,3,7,61 62,2,0,12,3,0,0,2023-404-NULL-3-71-900010-900017,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,9,Clervie Ngounoue,900010,clervie-ngounoue,Maya Joint,900023,maya-joint,3,12,62 63,2,0,12,5,0,0,2023-404-NULL-3-70-900010-900023,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,10,Clervie Ngounoue,900010,clervie-ngounoue,Tyra Caterina Grant,900026,tyra-caterina-grant,3,15,62 63,2,0,12,5,0,0,2023-404-NULL-3-69-900010-900026,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,11,Clervie Ngounoue,900010,clervie-ngounoue,Raphaelle Leroux,900043,raphaelle-leroux,3,,60 60,2,0,12,0,0,0,2023-404-NULL-3-68-900010-900043,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,12,Tatum Evans,900012,tatum-evans,Ahmani Guichard,900021,ahmani-guichard,4,,75 67(7) 63,2,1,19,15,0,1,2023-404-NULL-3-67-900012-900021,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,13,Theadora Rabman,900017,theadora-rabman,Tatum Evans,900012,tatum-evans,7,4,76(6) 63,2,0,13,9,1,0,2023-404-NULL-3-66-900017-900012,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,14,Ashton Bowers,900016,ashton-bowers,Jessica Bernales,900039,jessica-bernales,6,,63 62,2,0,12,5,0,0,2023-404-NULL-3-65-900016-900039,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,15,Alanis Hamilton,900020,alanis-hamilton,Ashton Bowers,900016,ashton-bowers,9,6,63 61,2,0,12,4,0,0,2023-404-NULL-3-64-900020-900016,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,16,Theadora Rabman,900017,theadora-rabman,Shannon Lam,900038,shannon-lam,7,,61 64,2,0,12,5,0,0,2023-404-NULL-3-63-900017-900038,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,17,Maya Joint,900023,maya-joint,Anya Murthy,900018,anya-murthy,12,8,61 61,2,0,12,2,0,0,2023-404-NULL-3-62-900023-900018,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,18,Anya Murthy,900018,anya-murthy,Rachel Lee,900056,rachel-lee,8,Q,62 62,2,0,12,4,0,0,2023-404-NULL-3-61-900018-900056,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,19,Alanis Hamilton,900020,alanis-hamilton,Kristina Penickova,900001,kristina-penickova,9,WC,61 61,2,0,12,2,0,0,2023-404-NULL-3-60-900020-900001,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,20,Maya Joint,900023,maya-joint,Ava Bruno,900045,ava-bruno,12,,62 61,2,0,12,3,0,0,2023-404-NULL-3-59-900023-900045,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,21,Tyra Caterina Grant,900026,tyra-caterina-grant,Maya Dutta,900044,maya-dutta,15,,62 76(3),2,0,13,8,1,0,2023-404-NULL-3-58-900026-900044,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,22,Victoria Osuigwe,900029,victoria-osuigwe,Julieta Pareja,900054,julieta-pareja,16,Q,61 16 64,2,1,13,11,0,0,2023-404-NULL-3-57-900029-900054,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,23,Jessica Bernales,900039,jessica-bernales,Teah Chavez,900042,teah-chavez,,,61 60,2,0,12,1,0,0,2023-404-NULL-3-56-900039-900042,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,24,Ava Bruno,900045,ava-bruno,Martina Marica,900034,martina-marica,,,75 64,2,0,13,9,0,0,2023-404-NULL-3-55-900045-900034,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,25,Maya Dutta,900044,maya-dutta,Mika Ikemori,900055,mika-ikemori,,Q,63 62,2,0,12,5,0,0,2023-404-NULL-3-54-900044-900055,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,26,Thea Frodin,900052,thea-frodin,Isabella Chhiv,900051,isabella-chhiv,,,26 76(6) 63,2,1,15,15,1,0,2023-404-NULL-3-53-900052-900051,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,27,Valerie Glozman,900003,valerie-glozman,Susanna Maltby,900059,susanna-maltby,WC,Q,62 61,2,0,12,3,0,0,2023-404-NULL-3-52-900003-900059,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,28,Valerie Glozman,900003,valerie-glozman,Aspen Schuman,900060,aspen-schuman,WC,LL,61 76(5),2,0,13,7,1,0,2023-404-NULL-3-51-900003-900060,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,29,Ahmani Guichard,900021,ahmani-guichard,Allie Bittner,900049,allie-bittner,,,62 62,2,0,12,4,0,0,2023-404-NULL-3-50-900021-900049,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,30,Eliana Kook,900041,eliana-kook,Meera Jesudason,900053,meera-jesudason,,,34 (RET),0,1,3,4,0,0,2023-404-NULL-3-49-900041-900053,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,31,Nadia Lagaev,900007,nadia-lagaev,Annika Penickova,900000,annika-penickova,,WC,75 64,2,0,13,9,0,0,2023-404-NULL-3-48-900007-900000,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,32,Shannon Lam,900038,shannon-lam,Alyssa Ahn,900057,alyssa-ahn,,Q,62 64,2,0,12,6,0,0,2023-404-NULL-3-47-900038-900057,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,33,Rachel Lee,900056,rachel-lee,Maren Urata,900046,maren-urata,Q,,46 62 63,2,1,16,11,0,0,2023-404-NULL-3-46-900056-900046,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,34,Raphaelle Leroux,900043,raphaelle-leroux,Kate Fakih,900032,kate-fakih,,,64 62,2,0,12,6,0,0,2023-404-NULL-3-45-900043-900032,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,35,Susanna Maltby,900059,susanna-maltby,Kayla Chung,900050,kayla-chung,Q,,76(5) 63,2,0,13,9,1,0,2023-404-NULL-3-44-900059-900050,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,36,Julieta Pareja,900054,julieta-pareja,Brooke Lynn Schafer,900037,brooke-lynn-schafer,Q,,46 62 76(8),2,1,17,14,1,0,2023-404-NULL-3-43-900054-900037,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,37,Kristina Penickova,900001,kristina-penickova,Tianmei Wang,900006,tianmei-wang,WC,,26 62 60,2,1,14,8,0,0,2023-404-NULL-3-42-900001-900006,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,38,Emily Sartz-Lunde,900035,emily-sartz-lunde,Sahana Sanjeev,900004,sahana-sanjeev,,WC,63 60,2,0,12,3,0,0,2023-404-NULL-3-41-900035-900004,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,39,Stephanie Yakoff,900002,stephanie-yakoff,Mariya Dobreva,900047,mariya-dobreva,WC,,61 61,2,0,12,2,0,0,2023-404-NULL-3-40-900002-900047,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,40,Kaylan Bigun,b0pw,kaylan-bigun,Matisse Farzam,x537,matisse-farzam,1,Q,76(5) 63,2,0,13,9,1,0,2023-404-NULL-3-39-b0pw-x537,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,41,Kaylan Bigun,b0pw,kaylan-bigun,Matthew Forbes,x524,matthew-forbes,1,,63 62,2,0,12,5,0,0,2023-404-NULL-3-38-b0pw-x524,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,42,Rudy Quan,q02o,rudy-quan,Kaylan Bigun,b0pw,kaylan-bigun,WC,1,26 76(4) 63,2,1,15,15,1,0,2023-404-NULL-3-37-q02o-b0pw,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,43,Oliver Bonding,x511,oliver-bonding,Roy Horovitz,x510,roy-horovitz,5,2,63 76(6),2,0,13,9,1,0,2023-404-NULL-3-36-x511-x510,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,44,Roy Horovitz,x510,roy-horovitz,Mitchell Lee,x532,mitchell-lee,2,,16 63 63,2,1,13,12,0,0,2023-404-NULL-3-35-x510-x532,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,45,Cyrus Mahjoob,x517,cyrus-mahjoob,Alexander Razeghi,x509,alexander-razeghi,13,3,36 62 62,2,1,15,10,0,0,2023-404-NULL-3-34-x517-x509,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,46,Keegan Rice,r0ji,keegan-rice,Dylan Charlap,c0mz,dylan-charlap,4,,61 61,2,0,12,2,0,0,2023-404-NULL-3-33-r0ji-c0mz,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,47,Keegan Rice,r0ji,keegan-rice,Krish Arora,x536,krish-arora,4,Q,61 26 76(1),2,1,15,13,1,0,2023-404-NULL-3-32-r0ji-x536,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,48,Cooper Woestendick,w0dw,cooper-woestendick,Keegan Rice,r0ji,keegan-rice,11,4,75 76(4),2,0,14,11,1,0,2023-404-NULL-3-31-w0dw-r0ji,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,49,Oliver Bonding,x511,oliver-bonding,Cyrus Mahjoob,x517,cyrus-mahjoob,5,13,63 64,2,0,12,7,0,0,2023-404-NULL-3-30-x511-x517,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,50,Oliver Bonding,x511,oliver-bonding,Stiles Brockett,x514,stiles-brockett,5,9,61 36 63,2,1,15,10,0,0,2023-404-NULL-3-29-x511-x514,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,51,Cooper Woestendick,w0dw,cooper-woestendick,Oliver Bonding,x511,oliver-bonding,11,5,67(6) 76(5) 62,2,1,19,15,1,1,2023-404-NULL-3-28-w0dw-x511,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,52,Connor Church,x508,connor-church,Meecah Bigun,b0q0,meecah-bigun,WC,6,62 36 60,2,1,15,8,0,0,2023-404-NULL-3-27-x508-b0q0,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,53,Jack Kennedy,x503,jack-kennedy,Adhithya Ganesan,x512,adhithya-ganesan,WC,7,62 61,2,0,12,3,0,0,2023-404-NULL-3-26-x503-x512,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,54,Duncan Chan,c0of,duncan-chan,Maxwell Exsted,x516,maxwell-exsted,8,10,16 76(2) 63,2,1,14,15,1,0,2023-404-NULL-3-25-c0of-x516,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,55,Cyrus Mahjoob,x517,cyrus-mahjoob,Duncan Chan,c0of,duncan-chan,13,8,63 61,2,0,12,4,0,0,2023-404-NULL-3-24-x517-c0of,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,56,Cooper Woestendick,w0dw,cooper-woestendick,Rudy Quan,q02o,rudy-quan,11,WC,63 61,2,0,12,4,0,0,2023-404-NULL-3-23-w0dw-q02o,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,57,Cooper Woestendick,w0dw,cooper-woestendick,Connor Church,x508,connor-church,11,WC,63 62,2,0,12,5,0,0,2023-404-NULL-3-22-w0dw-x508,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,58,Cooper Woestendick,w0dw,cooper-woestendick,Parashar Bhardwaj,x542,parashar-bhardwaj,11,Q,63 62,2,0,12,5,0,0,2023-404-NULL-3-21-w0dw-x542,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,59,Rudy Quan,q02o,rudy-quan,Tristan Stringer,x515,tristan-stringer,WC,12,64 62,2,0,12,6,0,0,2023-404-NULL-3-20-q02o-x515,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,60,Dylan Charlap,c0mz,dylan-charlap,Nikita Filin,x519,nikita-filin,,15,76(4) 63,2,0,13,9,1,0,2023-404-NULL-3-19-c0mz-x519,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,61,Matisse Farzam,x537,matisse-farzam,Rohan Belday,x520,rohan-belday,Q,16,62 61,2,0,12,3,0,0,2023-404-NULL-3-18-x537-x520,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,62,Krish Arora,x536,krish-arora,Stefan Regalia,x505,stefan-regalia,Q,,67(5) 64 63,2,1,18,14,0,1,2023-404-NULL-3-17-x536-x505,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,63,Parashar Bhardwaj,x542,parashar-bhardwaj,Calvin Baierl,x526,calvin-baierl,Q,,67(6) 63 63,2,1,18,13,0,1,2023-404-NULL-3-16-x542-x526,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,64,Nathan Blokhin,x531,nathan-blokhin,Francesco Cordova,x523,francesco-cordova,WC,,64 62,2,0,12,6,0,0,2023-404-NULL-3-15-x531-x523,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,65,Dylan Charlap,c0mz,dylan-charlap,Paris Pouatcha,x506,paris-pouatcha,,,57 63 64,2,1,17,14,0,0,2023-404-NULL-3-14-c0mz-x506,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,66,Connor Church,x508,connor-church,Hanu Patel,x507,hanu-patel,WC,,62 63,2,0,12,5,0,0,2023-404-NULL-3-13-x508-x507,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,67,Matisse Farzam,x537,matisse-farzam,Jordan Reznik,x525,jordan-reznik,Q,,75 62,2,0,13,7,0,0,2023-404-NULL-3-12-x537-x525,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,68,Matthew Forbes,x524,matthew-forbes,StephanePierre Kamendje,x501,stephanepierre-kamendje,,,61 36 63,2,1,15,10,0,0,2023-404-NULL-3-11-x524-x501,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,69,Keaton Hance,x533,keaton-hance,Denny Bao,x521,denny-bao,WC,,64 46 60,2,1,16,10,0,0,2023-404-NULL-3-10-x533-x521,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,70,Jack Kennedy,x503,jack-kennedy,Tygen Goldammer,x504,tygen-goldammer,WC,,46 75 63,2,1,17,14,0,0,2023-404-NULL-3-9-x503-x504,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,71,Jagger Leach,x522,jagger-leach,Adam Farag Cao,f0h7,adam-farag-cao,,,63 62,2,0,12,5,0,0,2023-404-NULL-3-8-x522-f0h7,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,72,Mitchell Lee,x532,mitchell-lee,Nikola Parichkov,x540,nikola-parichkov,,Q,62 64,2,0,12,6,0,0,2023-404-NULL-3-7-x532-x540,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,73,Brody Nejedly,x543,brody-nejedly,Joseph Oyebog Jr,x530,joseph-oyebog-jr,Q,,62 63,2,0,12,5,0,0,2023-404-NULL-3-6-x543-x530,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,74,Rudy Quan,q02o,rudy-quan,Jack Kennedy,x503,jack-kennedy,WC,WC,61 63,2,0,12,4,0,0,2023-404-NULL-3-5-q02o-x503,
2023-404,19,BNP Paribas Open,indian-wells,/en/scores/archive/indian-wells/404/2023/results,2023.03.08,2023,3,8,2023.03.19,2023,3,19,USD,8800000,NULL,International Jr Event,8,75,Rudy Quan,q02o,rudy-quan,Danny Yassine,x502,danny-yassine,WC,,63 61,2,0,12,4,0,0,2023-404-NULL-3-4-q02o-x502,
