index,match_id,match_date,match_round_order,match_order,player1_name,player1_id,player1_weight,player1_height,player1_birthdate,player1_turned_pro,player1_atprank,player1_oddsB365,player1_oddsPS,player2_name,player2_id,player2_weight,player2_height,player2_birthdate,player2_turned_pro,player2_atprank,player2_oddsB365,player2_oddsPS,winner_player1,player1_plays,player1_wins,player1_losses,player1_age,player1_mean_serve_rating,player1_mean_atp_adversary,player1_elo,player2_plays,player2_wins,player2_losses,player2_age,player2_mean_serve_rating,player2_mean_atp_adversary,player2_elo,player1_c1,player1_c2,player1_c3,player1_c4,player1_c5,player2_c1,player2_c2,player2_c3,player2_c4,player2_c5
42032,2011-315-ms024-4-11-r397-j361,2011-07-04,5,6,Olivier Rochus,r397,65.0,168.0,1981-01-18,1999.0,74.0,1.14,1.18,Greg Jones,j361,84.0,193.0,1989-01-31,2007.0,219.0,5.0,5.4,1,373,171,202,30.455852156057496,253.96790616646143,71.66646401482254,-5730.0,1,0,1,22.420260095824776,,,-150.0,0.0,0.0,1.0,43.0,2581.0,0.0,0.0,0.0,0.0,0.0
42035,2011-315-ms026-4-8-bc65-ba65,2011-07-04,5,9,Matthias Bachinger,bc65,86.0,188.0,1987-04-02,2005.0,92.0,1.9,2.12,Dustin Brown,ba65,78.0,196.0,1984-12-08,2002.0,114.0,1.8,1.79,1,10,1,9,24.254620123203285,274.8888888888889,67.55555555555556,-8850.0,24,6,18,26.56810403832991,277.62254901960785,89.77777777777777,-15030.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,5.0,245.0
42036,2011-315-ms018-4-7-be54-g512,2011-07-04,5,10,Ruben Bemelmans,be54,75.0,183.0,1988-01-14,2006.0,147.0,1.33,1.41,Denis Gremelmayr,g512,73.0,183.0,1981-08-16,2000.0,97.0,3.25,3.1,1,7,1,6,23.468856947296374,270.41666666666663,172.41666666666666,-6900.0,71,24,47,29.880903490759756,249.06521739130437,79.81737588652483,-9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,917.0
42042,2011-315-ms022-4-1-y124-c634,2011-07-04,5,16,Donald Young,y124,79.0,183.0,1989-07-23,2004.0,113.0,1.16,1.19,Paul Capdeville,c634,78.0,191.0,1983-04-02,2002.0,109.0,4.5,5.32,1,67,19,48,21.94661190965092,251.2306763285024,88.27631578947368,-8880.0,84,29,55,28.254620123203285,246.8244680851064,115.89404388714736,-7680.0,0.0,0.0,1.0,130.0,8440.0,0.0,0.0,5.0,234.0,15768.0
42027,2011-315-ms016-4-16-i186-b804,2011-07-05,5,1,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.25,1.31,Karol Beck,b804,74.0,180.0,1982-04-03,2001.0,102.0,3.75,3.78,1,151,83,68,26.190280629705683,300.3333333333333,70.8483345145287,-2430.0,139,50,89,29.253935660506503,249.6045727136432,76.88561797752809,-5880.0,0.0,0.0,15.0,932.0,63557.0,0.0,0.0,8.0,581.0,38562.0
42029,2011-315-ms020-4-14-w373-k403,2011-07-05,5,3,Jimmy Wang,w373,73.0,180.0,1985-02-08,2001.0,491.0,3.0,3.1,Igor Kunitsyn,k403,75.0,180.0,1981-09-30,1999.0,62.0,1.36,1.41,1,42,14,28,26.40109514031485,253.94642857142856,105.28571428571428,-300.0,181,71,110,29.760438056125945,251.7152406417112,94.40825864276567,-5670.0,0.0,1.0,3.0,221.0,14693.0,0.0,0.0,4.0,390.0,25722.0
42030,2011-315-ms027-4-13-e690-sg87,2011-07-05,5,4,Matthew Ebden,e690,80.0,188.0,1987-11-26,2006.0,157.0,2.25,2.34,Ryan Sweeting,sg87,83.0,196.0,1987-07-14,2007.0,65.0,1.57,1.66,1,11,4,7,23.60574948665298,273.4583333333333,63.875,-2550.0,50,20,30,23.97535934291581,249.270955165692,77.425,-5730.0,0.0,0.0,0.0,11.0,727.0,0.0,0.0,0.0,7.0,434.0
42033,2011-315-ms028-4-10-h355-b678,2011-07-05,5,7,Tommy Haas,h355,84.0,188.0,1978-04-03,1996.0,728.0,1.61,1.68,Michael Berrer,b678,100.0,193.0,1980-07-01,1999.0,83.0,2.2,2.3,1,360,235,125,33.2539356605065,268.06021756021755,64.49438297872341,-3120.0,148,58,90,31.00889801505818,267.2047558922559,101.62739463601534,-10920.0,0.0,0.0,41.0,2476.0,159922.0,0.0,0.0,11.0,751.0,48343.0
42034,2011-315-ms023-4-9-k839-b929,2011-07-05,5,8,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,96.0,1.5,1.51,Alex Bogdanovic,b929,74.0,183.0,1984-05-22,2002.0,403.0,2.5,2.74,1,35,12,23,25.12251882272416,245.78571428571428,70.65760869565217,-14250.0,34,10,24,27.11841204654346,270.6666666666667,144.02083333333334,-1170.0,0.0,0.0,2.0,33.0,2030.0,0.0,0.0,0.0,6.0,474.0
42037,2011-315-ms017-4-6-c487-h940,2011-07-05,5,11,Arnaud Clement,c487,74.0,173.0,1977-12-17,1996.0,169.0,2.75,3.5,Ryan Harrison,h940,84.0,185.0,1992-05-07,2007.0,101.0,1.4,1.34,1,366,169,197,33.54688569472964,259.9204822089572,70.44434265461209,-14640.0,26,8,18,19.159479808350444,261.00694444444446,114.56944444444444,-10500.0,0.0,0.0,5.0,264.0,16865.0,0.0,0.0,1.0,72.0,4882.0
42038,2011-315-ms030-4-5-kb09-k336,2011-07-05,5,12,Denis Kudla,kb09,79.0,180.0,1992-08-17,2010.0,394.0,7.0,7.44,Ivo Karlovic,k336,104.0,211.0,1979-02-28,2000.0,127.0,1.08,1.13,1,2,1,1,18.88021902806297,236.0,190.5,0.0,323,170,153,32.34770704996578,305.8084611904076,73.45032679738563,-600.0,0.0,0.0,0.0,10.0,551.0,0.0,0.0,0.0,3.0,259.0
42039,2011-315-ms025-4-4-m873-d479,2011-07-05,5,13,Nicolas Mahut,m873,82.0,191.0,1982-01-21,2000.0,95.0,1.06,1.07,Sebastian Decoud,d479,80.0,180.0,1981-09-18,2000.0,215.0,8.0,10.41,1,171,69,102,29.45106091718001,271.85242424242426,91.11231884057972,-10470.0,8,5,3,29.793292265571527,237.75,64.06666666666666,300.0,0.0,0.0,2.0,57.0,4006.0,0.0,0.0,2.0,115.0,8027.0
42040,2011-315-ms021-4-3-r613-b977,2011-07-05,5,14,Edouard Roger-Vasselin,r613,78.0,185.0,1983-11-28,2002.0,136.0,1.44,1.43,Richard Bloomfield,b977,75.0,185.0,1983-04-27,2002.0,332.0,2.62,3.01,1,42,13,29,27.600273785078716,258.33333333333337,128.6472148541114,-13920.0,15,4,11,28.188911704312115,282.375,96.875,-360.0,0.0,0.0,0.0,26.0,1858.0,0.0,0.0,0.0,10.0,574.0
42041,2011-315-ms029-4-2-y070-sc56,2011-07-05,5,15,Michael Yani,y070,,,,,361.0,4.5,6.02,Dudi Sela,sc56,65.0,175.0,1985-04-04,2002.0,82.0,1.16,1.16,1,6,0,6,,,,-1230.0,112,48,64,26.250513347022583,253.757760725497,79.94791666666666,-7080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,2216.0
42019,2011-315-ms008-5-8-i186-c487,2011-07-06,4,1,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.33,1.42,Arnaud Clement,c487,74.0,173.0,1977-12-17,1996.0,169.0,3.25,3.14,1,152,84,68,26.19301848049281,300.3677156177156,70.90126050420167,570.0,367,170,197,33.549623545516766,259.93773609914507,70.46912511197372,-11640.0,0.0,1.0,25.0,1549.0,99498.0,0.0,0.0,22.0,1530.0,99808.0
42021,2011-315-ms009-5-6-b842-be54,2011-07-06,4,3,Alex Bogomolov Jr.,b842,75.0,178.0,1983-04-23,2002.0,66.0,1.61,1.72,Ruben Bemelmans,be54,75.0,183.0,1988-01-14,2006.0,147.0,2.2,2.24,1,69,26,43,28.20260095824777,253.84821428571428,82.8886404293381,1950.0,8,2,6,23.47433264887064,267.91666666666663,126.91666666666666,-3900.0,0.0,0.0,0.0,8.0,734.0,0.0,0.0,0.0,0.0,0.0
42022,2011-315-ms012-5-5-r397-m873,2011-07-06,4,4,Olivier Rochus,r397,65.0,168.0,1981-01-18,1999.0,74.0,1.8,1.92,Nicolas Mahut,m873,82.0,191.0,1982-01-21,2000.0,95.0,1.9,1.99,1,374,172,202,30.46132785763176,254.03593610032848,72.03206309002994,-3180.0,172,70,102,29.453798767967147,272.1659701492537,91.89761904761906,-7470.0,0.0,1.0,30.0,2091.0,134000.0,0.0,0.0,22.0,1576.0,101528.0
42023,2011-315-ms011-5-4-k839-y124,2011-07-06,4,5,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,96.0,2.1,2.32,Donald Young,y124,79.0,183.0,1989-07-23,2004.0,113.0,1.66,1.68,1,36,13,23,25.12525667351129,244.77289377289375,82.55183946488295,-11250.0,68,20,48,21.95208761122519,251.68535469107556,88.475,-5880.0,0.0,0.0,0.0,55.0,3546.0,0.0,0.0,1.0,27.0,1481.0
42024,2011-315-ms013-5-3-e690-bc65,2011-07-06,4,6,Matthew Ebden,e690,80.0,188.0,1987-11-26,2006.0,157.0,2.0,2.11,Matthias Bachinger,bc65,86.0,188.0,1987-04-02,2005.0,92.0,1.72,1.81,1,12,5,7,23.60848733744011,269.8333333333333,61.9,450.0,11,2,9,24.26009582477755,276.8888888888889,80.05555555555556,-5850.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,0.0,0.0,18.0
42025,2011-315-ms010-5-2-r613-w373,2011-07-06,4,7,Edouard Roger-Vasselin,r613,78.0,185.0,1983-11-28,2002.0,136.0,1.33,1.36,Jimmy Wang,w373,73.0,180.0,1985-02-08,2001.0,491.0,3.25,3.44,1,43,14,29,27.603011635865844,258.58653846153845,133.29556650246306,-10920.0,43,15,28,26.403832991101982,252.7654761904762,102.61190476190475,2700.0,0.0,0.0,1.0,47.0,3335.0,0.0,0.0,1.0,83.0,5240.0
42026,2011-315-ms014-5-1-y070-h355,2011-07-06,4,8,Michael Yani,y070,,,,,361.0,4.33,4.34,Tommy Haas,h355,84.0,188.0,1978-04-03,1996.0,728.0,1.2,1.26,1,7,1,6,,253.0,96.33333333333334,1770.0,361,236,125,33.256673511293634,268.0320697023284,64.48884745762712,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.0,8862.0
42020,2011-315-ms015-5-7-kb09-d875,2011-07-07,4,2,Denis Kudla,kb09,79.0,180.0,1992-08-17,2010.0,394.0,5.5,5.76,Grigor Dimitrov,d875,81.0,191.0,1991-05-16,2008.0,60.0,1.12,1.18,1,3,2,1,18.885694729637237,244.0,192.5,3000.0,31,10,21,20.142368240930868,265.0736842105263,81.10476190476192,-10050.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,7.0
42015,2011-315-ms004-6-4-i186-b842,2011-07-07,3,1,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.25,1.34,Alex Bogomolov Jr.,b842,75.0,178.0,1983-04-23,2002.0,66.0,3.75,3.67,1,153,85,68,26.195756331279945,300.28730341388564,71.34705882352941,3570.0,70,27,43,28.205338809034902,253.9590476190476,83.6343669250646,4950.0,0.0,0.0,8.0,511.0,34581.0,0.0,0.0,4.0,211.0,13218.0
42017,2011-315-ms005-6-2-k839-r613,2011-07-07,3,3,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,96.0,2.1,2.34,Edouard Roger-Vasselin,r613,78.0,185.0,1983-11-28,2002.0,136.0,1.66,1.69,1,37,14,23,25.127994524298423,243.6904761904762,82.38975155279503,-8250.0,44,15,29,27.60574948665298,257.44642857142856,142.62413793103448,-7920.0,0.0,0.0,1.0,42.0,2449.0,0.0,0.0,0.0,18.0,1099.0
42016,2011-315-ms006-6-3-r397-e690,2011-07-08,3,2,Olivier Rochus,r397,65.0,168.0,1981-01-18,1999.0,74.0,1.44,1.55,Matthew Ebden,e690,80.0,188.0,1987-11-26,2006.0,157.0,2.62,2.67,1,375,173,202,30.466803559206024,253.96866743847772,72.03505408344303,270.0,13,6,7,23.61396303901437,266.0833333333333,62.833333333333336,3450.0,0.0,0.0,2.0,56.0,4121.0,0.0,0.0,1.0,57.0,3602.0
42018,2011-315-ms007-6-1-y070-kb09,2011-07-08,3,4,Michael Yani,y070,,,,,361.0,2.25,2.2,Denis Kudla,kb09,79.0,180.0,1992-08-17,2010.0,394.0,1.57,1.76,1,8,2,6,,244.5,257.8333333333333,4770.0,4,3,1,18.888432580424368,245.66666666666663,182.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
42476,2011-418-ms022-4-7-i186-k839,2011-07-09,5,10,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.25,1.31,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,96.0,3.75,3.88,1,154,86,68,26.20123203285421,300.3589015151515,71.18365253077975,6570.0,38,15,23,25.13347022587269,243.91904761904763,83.0159420289855,-5250.0,0.0,0.0,6.0,127.0,7948.0,0.0,0.0,2.0,85.0,4925.0
42013,2011-315-ms002-7-2-i186-k839,2011-07-09,2,1,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.25,1.31,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,96.0,3.75,3.88,1,155,87,68,26.20123203285421,300.29910213243545,71.19641649763354,,39,15,24,25.13347022587269,243.3909090909091,82.98333333333333,,0.0,0.0,6.0,127.0,7948.0,0.0,0.0,2.0,85.0,4925.0
42014,2011-315-ms003-7-1-r397-y070,2011-07-09,2,2,Olivier Rochus,r397,65.0,168.0,1981-01-18,1999.0,74.0,1.2,1.24,Michael Yani,y070,,,,,361.0,4.33,4.64,1,376,174,202,30.469541409993155,254.0155530633928,72.2161716171617,3270.0,9,3,6,,244.16666666666669,256.0,7770.0,0.0,0.0,3.0,105.0,6752.0,0.0,0.0,0.0,0.0,0.0
42012,2011-315-ms001-8-1-i186-r397,2011-07-10,1,1,John Isner,i186,108.0,208.0,1985-04-26,2007.0,46.0,1.38,1.42,Olivier Rochus,r397,65.0,168.0,1981-01-18,1999.0,74.0,3.0,3.17,1,156,88,68,26.203969883641346,300.4236881005173,71.20889037433155,15570.0,377,175,202,30.472279260780287,254.1225902995804,72.97807637906648,6270.0,0.0,1.0,24.0,1474.0,95386.0,0.0,0.0,23.0,1378.0,88378.0
42078,2011-316-ms028-4-12-v254-r419,2011-07-11,5,5,Filippo Volandri,v254,73.0,183.0,1981-09-05,1997.0,87.0,3.75,3.74,Tommy Robredo,r419,75.0,180.0,1982-05-01,1998.0,33.0,1.25,1.31,1,289,134,155,29.84531143052704,246.7188982876006,90.34879634087626,-16980.0,534,335,199,29.1937029431896,260.8907714433456,72.20517512937823,17880.0,0.0,1.0,39.0,2567.0,162923.0,0.0,1.0,60.0,3814.0,244819.0
42136,2011-321-ms027-4-13-m824-sd32,2011-07-11,5,4,Albert Montanes,m824,70.0,175.0,1980-11-26,1999.0,41.0,2.62,2.66,Gilles Simon,sd32,70.0,183.0,1984-12-27,2002.0,18.0,1.44,1.53,1,345,173,172,30.62012320328542,255.06579810847325,84.07719451539185,4830.0,334,205,129,26.535249828884325,251.33415384615384,66.4937984496124,33450.0,0.0,1.0,29.0,2048.0,129923.0,0.0,1.0,37.0,2789.0,180996.0
42141,2011-321-ms028-4-9-g476-s694,2011-07-11,5,8,Guillermo Garcia-Lopez,g476,80.0,185.0,1983-06-04,2002.0,38.0,2.37,2.5,Radek Stepanek,s694,76.0,185.0,1978-11-27,1996.0,57.0,1.53,1.59,1,290,134,156,28.10130047912389,249.00201174423665,74.1903463451971,-5160.0,401,241,160,32.61875427789185,266.77546828315326,64.89241441908715,7050.0,0.0,0.0,32.0,2215.0,141913.0,0.0,1.0,63.0,3687.0,235262.0
42149,2011-321-ms018-4-1-sc77-p605,2011-07-11,5,16,Sergiy Stakhovsky,sc77,80.0,193.0,1986-01-06,2003.0,45.0,1.33,1.38,Jaroslav Pospisil,p605,75.0,175.0,1981-02-09,,131.0,3.25,3.3,1,117,56,61,25.508555783709788,264.15630885122414,77.83240632318501,-7470.0,3,0,3,30.414784394250518,,,-6030.0,0.0,0.0,0.0,10.0,819.0,0.0,0.0,0.0,0.0,0.0
42081,2011-316-ms019-4-9-s843-r782,2011-07-12,5,8,Potito Starace,s843,84.0,188.0,1981-07-14,2001.0,51.0,1.25,1.33,Julian Reister,r782,87.0,188.0,1986-04-02,2005.0,156.0,3.75,3.62,1,279,126,153,29.99315537303217,269.135074829932,72.82749766573296,-11850.0,18,6,12,25.27583846680356,269.125,77.75,-12180.0,0.0,0.0,2.0,165.0,9588.0,0.0,0.0,2.0,122.0,7820.0
42082,2011-316-ms018-4-8-d729-v250,2011-07-12,5,9,Jonathan Dasnieres de Veigy,d729,76.0,175.0,1987-01-05,2008.0,275.0,1.57,1.63,Andreas Vinciguerra,v250,73.0,180.0,1981-02-19,1998.0,727.0,2.25,2.4,1,1,0,1,24.51471594798084,,,-300.0,87,43,44,30.390143737166323,255.9896934460888,79.56104651162791,-330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0
42083,2011-316-ms021-4-7-g681-y070,2011-07-12,5,10,Teymuraz Gabashvili,g681,87.0,185.0,1985-05-23,2001.0,138.0,1.28,1.36,Michael Yani,y070,,,,,234.0,3.5,3.38,1,158,53,105,26.13552361396304,254.1818085106383,86.73108715184188,-15240.0,10,3,7,,243.8095238095238,253.3809523809524,4770.0,0.0,0.0,0.0,41.0,2380.0,0.0,0.0,0.0,0.0,0.0
42085,2011-316-ms017-4-5-j214-a511,2011-07-12,5,12,Diego Junqueira,j214,72.0,178.0,1980-12-28,2001.0,101.0,3.25,3.34,Igor Andreev,a511,80.0,185.0,1983-07-14,2002.0,75.0,1.33,1.38,1,31,9,22,30.535249828884325,245.61428571428573,165.5580808080808,-2400.0,364,186,178,27.99452429842573,265.86699507389164,69.69001449800652,-3870.0,0.0,0.0,1.0,102.0,6642.0,0.0,1.0,13.0,732.0,45787.0
42086,2011-316-ms022-4-4-k834-b747,2011-07-12,5,13,Blaz Kavcic,k834,78.0,188.0,1987-03-05,2005.0,79.0,2.2,2.12,Julien Benneteau,b747,79.0,185.0,1981-12-20,2000.0,106.0,1.61,1.79,1,35,15,20,24.35318275154004,244.50576923076923,76.90833333333333,-3900.0,299,139,160,29.557837097878167,259.69105506896204,67.95771133093525,-2880.0,0.0,0.0,0.0,48.0,2739.0,0.0,0.0,6.0,303.0,18767.0
42087,2011-316-ms026-4-3-o327-v564,2011-07-12,5,14,Guillermo Olaso,o327,74.0,175.0,1988-03-25,2006.0,182.0,2.62,2.74,Antonio Veic,v564,74.0,180.0,1988-02-18,2006.0,196.0,1.44,1.51,1,0,0,0,23.29637234770705,,,0.0,13,6,7,23.394934976043807,243.23809523809524,104.57142857142856,1950.0,,,,,,,,,,
42088,2011-316-ms030-4-2-r750-la94,2011-07-12,5,15,Pere Riba,r750,78.0,183.0,1988-04-07,2004.0,71.0,1.12,1.18,Christian Lindell,la94,87.0,193.0,1991-11-20,,288.0,5.5,5.43,1,47,16,31,23.260780287474333,239.1842857142857,95.14717741935485,-17400.0,1,0,1,19.64134154688569,,,-300.0,0.0,0.0,0.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0
42089,2011-316-ms025-4-1-r632-g585,2011-07-12,5,16,Michael Ryderstedt,r632,78.0,188.0,1984-11-12,2002.0,311.0,4.0,3.9,Maximo Gonzalez,g585,75.0,173.0,1983-07-20,2002.0,90.0,1.22,1.29,1,15,6,9,26.6611909650924,272.0,206.69444444444449,-210.0,51,18,33,27.978097193702943,243.72916666666669,69.23737373737373,-17280.0,0.0,0.0,1.0,29.0,2010.0,0.0,0.0,0.0,23.0,1825.0
42134,2011-321-ms031-4-15-g725-m762,2011-07-12,5,2,Santiago Giraldo,g725,75.0,188.0,1987-11-27,2004.0,61.0,3.0,3.15,Jurgen Melzer,m762,80.0,183.0,1981-05-22,1999.0,12.0,1.36,1.4,1,81,31,50,23.62217659137577,264.4277950310559,70.7874193548387,-11670.0,418,226,192,30.138261464750173,259.73566308243727,74.49926253687316,16590.0,0.0,0.0,8.0,459.0,30479.0,0.0,1.0,23.0,1150.0,73733.0
42135,2011-321-ms020-4-14-y061-p624,2011-07-12,5,3,Mikhail Youzhny,y061,73.0,183.0,1982-06-25,1999.0,17.0,1.57,1.68,Philipp Petzschner,p624,77.0,185.0,1984-03-24,2001.0,76.0,2.25,2.3,1,466,264,202,29.045859000684462,257.42277526395173,63.73094809480948,17400.0,132,63,69,27.299110198494184,260.6197691197691,60.030710835058656,7380.0,0.0,1.0,25.0,1575.0,101134.0,0.0,0.0,23.0,1293.0,83289.0
42138,2011-321-ms024-4-11-sk94-d402,2011-07-12,5,6,Cedrik-Marcel Stebe,sk94,70.0,180.0,1990-10-09,2010.0,197.0,3.75,3.65,Nikolay Davydenko,d402,72.0,178.0,1981-06-02,1999.0,29.0,1.25,1.32,1,2,0,2,20.75564681724846,,,-6000.0,553,340,213,30.10814510609172,263.666223718403,68.33242198287766,15210.0,,,,,,,,,,
42142,2011-321-ms026-4-8-a596-c856,2011-07-12,5,9,Pablo Andujar,a596,80.0,180.0,1986-01-23,2003.0,55.0,1.3,1.39,Victor Crivoi,c856,75.0,185.0,1982-05-25,2003.0,195.0,3.4,3.21,1,68,26,42,25.464750171115675,250.4,75.84615384615384,-5610.0,32,10,22,29.13073237508556,256.9715909090909,102.61363636363636,-2280.0,0.0,0.0,1.0,78.0,4150.0,0.0,0.0,0.0,49.0,3386.0
42143,2011-321-ms017-4-7-ca22-z168,2011-07-12,5,10,Pavol Cervenak,ca22,77.0,191.0,1987-07-01,,287.0,2.1,2.16,Mischa Zverev,z168,88.0,191.0,1987-08-22,2005.0,104.0,1.66,1.76,1,1,0,1,24.030116358658454,,,-150.0,143,58,85,23.887748117727583,259.765489673551,80.2158215010142,-25680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1089.0
42144,2011-321-ms030-4-6-ca12-k839,2011-07-12,5,11,Jeremy Chardy,ca12,75.0,188.0,1987-02-12,2005.0,58.0,1.4,1.51,Tobias Kamke,k839,76.0,178.0,1986-05-21,2004.0,88.0,2.75,2.72,1,150,72,78,24.410677618069816,266.5824984665713,65.97542735042735,-13110.0,40,15,25,25.14168377823409,244.25652173913045,82.95333333333333,-11250.0,0.0,0.0,2.0,152.0,8493.0,0.0,0.0,2.0,89.0,5272.0
42145,2011-321-ms021-4-5-f316-k624,2011-07-12,5,12,Juan Carlos Ferrero,f316,73.0,183.0,1980-02-12,1998.0,85.0,1.22,1.26,Bastian Knittel,k624,71.0,180.0,1983-08-08,2003.0,184.0,4.0,4.21,1,492,328,164,31.4113620807666,265.44068996198337,63.36432926829268,18720.0,1,0,1,27.926078028747437,,,-300.0,0.0,0.0,0.0,19.0,1182.0,0.0,0.0,0.0,0.0,0.0
42146,2011-321-ms025-4-4-f510-kb43,2011-07-12,5,13,Fabio Fognini,f510,79.0,178.0,1987-05-24,2004.0,39.0,1.07,1.1,Robin Kern,kb43,87.0,188.0,1993-10-03,,1143.0,7.5,8.4,1,156,60,96,24.134154688569478,235.26507936507937,86.18854166666667,-11880.0,0,0,0,17.77138945927447,,,0.0,,,,,,,,,,
42147,2011-321-ms029-4-3-k540-g676,2011-07-12,5,14,Lukasz Kubot,k540,88.0,191.0,1982-05-16,2002.0,69.0,1.44,1.53,Daniel Gimeno-Traver,g676,80.0,183.0,1985-08-07,2004.0,60.0,2.62,2.65,1,91,42,49,29.155373032169745,252.16666666666663,92.02891156462584,7530.0,103,37,66,25.927446954141,261.5560675883256,92.60339885339886,-23880.0,0.0,1.0,7.0,262.0,16829.0,0.0,0.0,3.0,257.0,16570.0
42148,2011-321-ms022-4-2-pd31-d864,2011-07-12,5,15,Benoit Paire,pd31,80.0,196.0,1989-05-08,2007.0,126.0,2.0,2.12,Evgeny Donskoy,d864,75.0,185.0,1990-05-09,2007.0,154.0,1.72,1.79,1,15,3,12,22.17659137577002,244.98333333333332,85.54166666666667,-21300.0,5,1,4,21.17453798767967,243.625,156.375,-750.0,0.0,0.0,0.0,3.0,111.0,0.0,0.0,0.0,0.0,0.0
42203,2011-414-ms029-4-6-sk94-d402,2011-07-12,5,11,Cedrik-Marcel Stebe,sk94,70.0,180.0,1990-10-09,2010.0,197.0,3.75,3.65,Nikolay Davydenko,d402,72.0,178.0,1981-06-02,1999.0,29.0,1.25,1.32,1,3,1,2,20.75564681724846,231.75,42.25,,554,340,214,30.10814510609172,263.577211284161,68.65615722924684,,,,,,,,,,,
42079,2011-316-ms023-4-11-ma21-b884,2011-07-13,5,6,Juan Monaco,ma21,81.0,185.0,1984-03-29,2002.0,43.0,1.4,1.48,Carlos Berlocq,b884,81.0,183.0,1983-02-03,2001.0,77.0,2.75,2.84,1,332,184,148,27.28815879534565,255.57880921895008,68.34195064629847,-2370.0,86,26,60,28.438056125941134,253.7899274047187,154.55833333333334,-11370.0,0.0,1.0,16.0,1084.0,70204.0,0.0,0.0,7.0,328.0,21613.0
42084,2011-316-ms029-4-6-h804-k926,2011-07-13,5,11,Andreas Haider-Maurer,h804,89.0,191.0,1987-03-22,2005.0,74.0,1.66,1.84,Mikhail Kukushkin,k926,72.0,183.0,1987-12-26,2006.0,67.0,2.1,2.06,1,19,8,11,24.309377138945926,271.44444444444446,113.4943181818182,-8550.0,47,22,25,23.54551676933607,254.49313501144167,72.67545454545456,-6300.0,0.0,0.0,0.0,20.0,1184.0,0.0,0.0,0.0,22.0,1512.0
42133,2011-321-ms016-4-16-h528-mc65,2011-07-13,5,1,Victor Hanescu,h528,88.0,198.0,1981-07-21,2000.0,64.0,4.0,3.86,Gael Monfils,mc65,85.0,193.0,1986-09-01,2004.0,7.0,1.22,1.3,1,299,143,156,29.976728268309376,273.01444444444445,82.98484848484848,3120.0,288,175,113,24.862422997946613,258.12573099415204,65.12300884955752,37320.0,0.0,1.0,29.0,1632.0,103787.0,0.0,1.0,42.0,2771.0,175962.0
42140,2011-321-ms023-4-10-g710-sa93,2011-07-13,5,7,Marcel Granollers,g710,80.0,191.0,1986-04-12,2003.0,282.0,3.25,3.06,Andreas Seppi,sa93,78.0,191.0,1984-02-21,2002.0,37.0,1.33,1.42,1,137,56,81,25.25119780971937,249.80175706646293,85.91798941798942,-9780.0,308,140,168,27.38945927446954,253.4353658536585,63.5279761904762,8160.0,0.0,0.0,13.0,769.0,48584.0,0.0,1.0,24.0,1254.0,77400.0
42070,2011-316-ms008-5-8-sa49-j214,2011-07-13,4,1,Robin Soderling,sa49,87.0,193.0,1984-08-14,2001.0,5.0,1.04,1.05,Diego Junqueira,j214,72.0,178.0,1980-12-28,2001.0,101.0,10.0,13.0,1,396,253,143,26.910335386721425,271.6103786293674,52.53040437823047,53430.0,32,10,22,30.537987679671456,245.3375,159.06363636363636,600.0,0.0,0.0,15.0,867.0,56941.0,0.0,0.0,1.0,88.0,5839.0
42072,2011-316-ms010-5-6-ba47-g681,2011-07-13,4,3,Tomas Berdych,ba47,91.0,196.0,1985-09-17,2002.0,8.0,1.08,1.12,Teymuraz Gabashvili,g681,87.0,185.0,1985-05-23,2001.0,138.0,7.0,7.31,1,380,232,148,25.817932922655714,269.968122605364,61.47949673811743,41190.0,159,54,105,26.138261464750173,254.12041666666664,87.98597883597884,-12240.0,0.0,0.0,48.0,2827.0,177699.0,0.0,0.0,13.0,785.0,51485.0
